fecha,precio_promedio_real,precio_promedio_pronostico
2005-05-14,69.20224033333334,118.7601220936853
2014-05-06,431.2542553333333,121.35388314794785
1998-04-15,63.56020166666667,118.91459826802765
2008-02-07,108.14370466666666,122.04029606720954
2016-07-19,131.91648633333332,117.83287250075696
2019-04-24,138.421234,118.40818867777145
2003-06-26,63.48603,115.8497583204029
1999-01-09,27.59245,121.43805548632508
2005-05-20,64.09390699999999,117.56175751830789
2008-10-05,69.02146733333333,118.07565359035871
1998-10-24,26.070986666666663,113.75087148549261
1997-06-15,26.63958,117.41351960749095
2012-10-03,256.395515,119.1461838400372
2005-06-02,66.83876166666667,120.81945841245268
2014-11-15,157.14407833333334,116.05538175039268
2017-04-07,108.83875133333332,121.44563928988809
2013-08-15,134.77656266666668,117.67285547402386
2004-12-03,65.04790566666667,117.35593060620313
2015-02-22,174.707865,119.1666350739477
2006-06-27,63.13394466666667,116.10464067472155
2006-01-24,78.275713,119.26398717864036
1999-07-05,26.46430666666667,119.18676455622017
2016-09-06,246.367998,119.43569826664641
2016-12-30,97.34092433333336,112.65423631095697
1996-04-19,4.927083333333333,117.71276354798958
1997-03-17,29.41752333333333,119.22875161579118
2016-12-12,93.31691233333332,116.82700791288434
1997-05-25,35.56701333333333,115.90555916918716
2002-01-13,37.47477633333333,120.68300180527552
2019-12-31,274.955101,113.0438932802958
2010-09-03,102.267933,119.2625789031318
2009-11-15,143.9244196666667,115.60860071140414
2009-08-29,140.76739033333334,114.44942569315441
2020-07-10,151.27916666666667,119.49499036579472
2005-02-01,85.11537233333333,123.33386582348429
2019-01-16,220.2062873333333,121.55539510675887
2000-09-15,68.94436,116.21611729396376
2016-05-28,151.1749593333333,116.62034600497935
2019-10-27,169.06661,114.32091166083194
2011-09-20,99.39656066666667,116.29750162124165
2012-05-30,48.11395533333334,116.24940844087786
2020-12-25,182.4141666666667,113.3669441611439
1997-12-09,127.396125,116.11222107709219
2002-07-09,38.796616666666665,118.97796181467153
2018-05-30,69.388861,116.62381614963994
1998-09-27,22.2234,113.52123154288688
2011-05-08,40.57792366666666,120.21097956804296
2020-06-11,400.8404166666666,119.93864111343441
1996-03-04,5.6883333333333335,121.79066982233134
2016-09-03,174.82009533333334,119.62412680665565
2017-11-16,156.572584,116.18834929492948
1999-05-25,26.36041,116.58232000409322
2000-12-16,53.38759966666667,114.46914617045641
2017-03-30,75.14759333333333,117.44813397527057
2018-12-06,107.97421033333336,117.75871101802699
2004-08-06,60.951518,118.79330586678405
2011-11-01,63.32564366666667,119.1115517677467
2006-04-06,63.792214,121.09587050228035
2017-11-17,151.76646133333333,115.8517039498067
2000-03-18,37.706667,118.66212647475095
2020-07-23,173.05583333333334,117.00544548948099
2004-05-10,77.151731,120.05716199462076
2010-01-15,168.11080866666666,120.92610504367808
2014-07-01,188.577889,121.34174307301645
2000-01-04,41.68895466666667,122.92699407193035
2015-10-16,1004.3700276666668,116.43951897304409
2010-03-23,167.049968,118.6939693224733
2014-01-24,159.73000033333332,119.3588736119294
2011-01-30,106.277955,117.81281095667443
2013-04-18,391.2218306666667,119.11023073460488
2010-08-29,93.85258066666664,114.37705236292796
2021-04-11,135.39,120.74012708839402
2015-02-09,151.388336,122.4776874456204
2005-01-25,73.41320466666667,118.99971516374407
2010-10-13,140.687005,117.00267396942382
2008-06-11,81.89982333333334,119.32460031093044
1996-01-25,15.919791666666669,118.16855437056076
2010-05-13,151.20595966666667,119.42163366801466
2006-11-04,87.858332,117.7767495031719
2016-09-30,197.2076473333333,114.18647689912356
2006-04-05,70.07304733333334,121.43251584740307
2009-04-04,79.54047166666668,121.53918139660829
2006-03-05,91.11078633333334,121.52607905982669
2009-08-18,118.295023,117.08718737458159
2018-01-10,134.31906766666663,122.70421820258079
2001-07-23,37.593186,116.22414492346151
2004-03-20,72.119998,118.50799015372044
2021-01-17,158.27833333333334,121.06114329594497
2020-03-30,227.40166666666667,118.0396616747119
2012-09-08,157.13419433333334,118.36516801696794
2002-09-13,50.08650533333334,116.74466132375632
2011-07-07,47.423835,119.67376560797962
2011-11-22,68.98466966666666,114.87226643559204
2010-04-05,195.8643793333333,121.95167021661801
2001-03-03,79.97894966666667,121.75258871108366
2012-09-13,163.79215166666663,117.50344878671326
1995-07-26,1.108625,114.97457579435145
2013-03-05,209.417874,122.51484631870113
2011-04-04,90.80401033333334,122.21594223151435
2014-09-08,182.4861703333333,119.04192885187399
2001-06-28,44.93865300000001,115.32121429061036
2013-07-31,218.90672633333327,115.08844527012452
2011-09-06,96.8847,119.12369184267808
1999-01-18,29.932033333333333,120.1731771807203
2000-01-15,33.034788,120.28923239050312
2012-01-03,58.60061566666667,123.87768021955706
2009-03-01,119.85030366666666,122.52076583461813
2018-05-10,74.602801,120.52645613667188
2002-03-01,51.070489,122.23159126132074
2000-11-14,47.72878666666667,115.80081814368239
2006-04-27,61.519672333333325,116.85658517012574
1997-01-03,21.348311666666664,122.5373371025915
1999-12-03,30.301620000000003,117.04392418223476
1996-08-22,3.875,115.19893852181313
2009-05-06,110.90231,120.90710210895931
1999-10-05,34.229245,118.0660002925343
2001-08-22,44.506254000000006,115.64571956080168
1999-05-23,23.59641,116.43410319897968
2016-11-22,139.33007033333334,115.18427285956041
2013-01-10,181.61804866666668,122.25743716359229
2008-10-13,57.97146733333333,116.60116969037585
1997-04-06,28.344228333333334,120.25184990385878
2005-07-29,72.91903266666667,114.72342722194006
2012-10-20,180.7264563333333,115.43197239301448
2007-10-24,66.33527033333333,114.5948920839142
2000-03-30,35.367417,116.38731213377805
2000-08-28,51.81889133333333,114.64164312543262
2016-04-12,329.743499,120.77820819964175
2006-05-04,63.508623,120.9888650997634
2017-07-04,66.11115466666666,120.92333473708972
2010-10-23,129.13947933333333,114.70155763311934
2005-01-23,79.51724633333335,118.85149835863054
2001-05-06,46.35970866666667,119.99070818031133
2001-11-23,37.473378,113.64205901249227
1995-12-04,134.96995833333332,117.13154677303795
1996-03-09,3.965,120.22935790649964
2019-11-26,209.876795,114.56399379353105
2020-04-11,245.36666666666667,120.81250041862049
1999-12-11,30.844203333333336,115.41609853617574
2009-11-13,140.66850300000002,116.1599765918677
2006-02-27,91.205925,118.28240274063045
2004-05-06,72.93943933333334,120.4603210699708
2006-04-30,56.45704733333333,115.96856394453941
2015-10-12,1022.166131,117.23984941403421
1995-08-06,2.387583333333333,118.0840598833827
2011-09-29,82.02101833333333,114.21111582027795
2016-10-31,157.03383666666667,114.01295776637924
2010-06-17,81.35011833333333,118.10340388488206
1998-10-06,21.239736666666666,117.80172827763806
2009-01-20,120.944981,120.2586739534318
2002-11-05,51.238029,117.74245728419316
2019-06-04,124.79062799999998,121.55888416939919
1998-03-29,83.90331,116.18197125901483
2005-06-20,58.055011666666665,117.59010911566615
2014-06-10,364.51335166666667,120.03565336481518
2003-09-07,61.05811133333333,117.87065256890732
2003-04-25,73.637349,116.93834816092975
2005-07-22,72.96969933333334,116.13652233265827
2020-07-11,132.59916666666666,119.28025983045393
2008-11-25,78.33379366666666,114.07945039090325
1997-03-18,26.601981666666664,118.89210627066848
1999-05-04,28.69099333333334,120.82160533624786
1998-12-18,21.758316666666666,113.953461945902
1997-10-27,133.9044033333333,113.6348162757098
2017-11-30,88.59577,113.36215907349303
2016-09-09,203.26613066666667,118.42576223127826
2003-09-06,62.77006966666666,118.20729791403006
2019-08-21,116.741092,116.97081341719047
1995-09-18,8.454916666666668,115.83759713976809
1996-03-06,6.425541666666667,121.11737913208589
1995-08-14,33.19025,117.15582692290067
2017-05-24,64.043307,117.77263924546192
2008-03-06,94.04607166666666,121.73141993458997
1997-09-07,91.13344166666668,117.49624486014523
2014-12-21,181.9196553333333,114.19863589203472
2004-03-01,81.35178966666666,122.89549229098857
2016-12-10,72.492575,116.67879110777086
2009-02-23,103.44443566666666,119.27708951542184
2018-04-04,138.79035100000002,122.38320199502982
2013-02-05,214.5861453333333,123.0255931814233
2002-08-09,45.89977833333333,118.06289110688893
1998-10-02,23.178486666666668,118.20488735298805
1998-06-11,19.74682333333333,118.56581284797355
2008-07-15,51.288411,118.14114514281796
2007-12-18,101.721896,114.91939735410553
1997-12-26,113.5565,112.27609482028755
2002-09-02,45.377963666666666,119.50433781496542
1996-10-25,3.9807083333333337,113.43705799104085
2005-03-29,71.18196333333333,117.17073851788926
1996-01-04,23.575,122.40783970271539
2008-06-29,46.03765666666666,115.27374351878497
2005-01-13,85.95057966666667,121.15261469493505
2006-12-14,61.22413666666667,115.39492975968201
2004-05-04,71.42806433333334,121.13361176021625
2016-01-24,557.247779,119.33604176125843
2017-12-07,81.15309166666667,117.49443900313072
2018-11-08,91.19883166666666,117.865716420544
2002-02-27,59.69105,117.76324837141549
2007-01-27,100.95310966666666,118.30359262282767
2010-11-01,122.63315166666666,118.6376741584723
2008-04-11,96.50220766666666,120.07654480633457
2019-07-20,112.69387033333334,116.85477103523598
1999-11-16,32.33595666666667,115.33467539868349
2003-06-15,71.08103,117.78792731625303
2003-08-22,68.16301,115.50097290034877
1998-07-21,18.415496666666662,116.30590791426557
2018-12-18,201.59541633333333,115.60581148683595
1995-12-25,13.261625,112.34601050138251
2004-02-29,64.07699966666667,117.06712583049902
1997-06-20,28.97683,116.55180037723623
2019-09-02,204.05924066666668,120.56515965645796
2004-03-07,75.789998,120.99753503003413
1999-01-10,25.071616666666667,121.10141014120232
2015-04-06,183.115959,122.06180591048377
2009-07-04,116.594692,120.0069408084417
2000-03-17,38.16500033333333,118.87685701009173
2007-11-06,65.90154666666666,117.85259297805895
2003-11-27,63.979826333333335,113.0941532766894
2013-09-30,148.29730266666667,114.53837150482299
2003-07-13,71.85192733333334,117.68092191373609
2006-09-29,134.24230133333336,113.76433478128938
2006-03-30,54.73578633333333,116.76171984254012
2004-02-17,73.50679133333334,120.041532857049
1999-02-24,23.73186,118.18165670734226
2016-12-21,138.88354133333334,114.74062211192066
2001-12-15,39.97570233333334,114.73341818535266
2011-09-13,106.15667566666669,117.71059673195987
2003-02-23,70.25552133333333,118.215948926321
1996-05-28,1.8572916666666668,115.78950395940437
2012-12-14,195.55332566666667,115.63456285342389
2009-09-30,269.796592,114.01921713560807
1999-05-14,24.84641,118.39857419016144
2003-04-23,77.747974,117.61163885117521
2010-04-30,164.4290146666667,116.36580350397246
2019-11-17,171.843651,115.82887209913572
2018-01-06,136.32859566666667,123.22929208771275
2019-07-24,119.48394166666668,116.87594808960489
2010-01-01,120.50122533333332,123.20604432561372
2013-09-20,135.88042900000002,116.01798034576855
2021-03-20,131.77833333333334,119.56881199521291
2011-03-05,80.929791,121.97286009881526
2011-08-28,74.34025833333332,114.64132437782429
2019-07-16,130.53585566666666,118.62568854544583
2011-10-10,85.96917766666667,117.94023667456554
2005-07-03,60.10757433333333,119.82443178434941
2003-01-17,69.41681766666666,120.08555458991712
2002-12-28,60.96732433333333,112.17149997881253
2007-02-04,102.70522833333332,122.30109793744519
2018-01-04,144.26584333333332,123.78066796817632
2014-04-28,445.9988026666667,117.5582485634329
2006-02-28,88.830925,117.94575739550774
2001-02-09,83.76447233333333,121.06497099842846
1998-08-10,20.19744333333333,118.15051369769209
2001-01-22,83.17342233333333,119.49049682989728
2011-02-27,97.71170566666666,117.90767628426003
1999-06-15,26.88433666666667,118.09028044239702
2006-03-16,65.67353633333333,119.58791006397657
1998-09-30,26.60744166666667,113.33280300287763
2013-10-28,291.92151033333334,114.43136610230603
2007-01-07,83.99227633333334,122.20623260985958
1998-12-02,30.883233333333333,117.45294285758395
2015-03-28,210.83494566666664,117.57943844563007
2000-07-05,41.346665,119.52586755047446
2017-11-29,88.01087633333333,113.69880441861575
2011-04-12,97.46289933333334,120.4662017756734
2019-02-22,376.925401,119.56387463338075
2010-02-20,276.9737456666667,119.39314472520466
2009-09-20,182.5049253333333,115.62074078633556
2004-07-11,45.839299,118.14706465873496
2019-12-21,337.263526,114.64541693102326
2009-11-20,155.445253,114.74688148114949
2005-06-17,58.65501166666667,117.65662284589348
2004-03-30,69.97349799999999,116.90646650299298
2020-01-26,369.02,119.18190544022794
2007-10-04,96.26835366666668,118.49753207094611
2014-01-09,161.12289033333334,122.52170917848858
2001-04-13,54.53184033333333,118.68974341307282
1999-04-15,23.24296,118.8422249378012
2007-11-10,49.26471333333333,116.62792640734996
2016-11-03,183.47662166666663,118.75026750146964
2008-09-15,94.29282366666666,117.25442603239367
2012-01-26,59.34800333333334,118.96510419715695
2002-03-17,59.199364,118.85402515942074
2010-09-10,93.464463,117.84948379241357
2006-10-26,101.57846366666666,113.99397472389518
2015-09-24,804.0080136666667,115.47007460996569
1996-01-14,26.48333333333333,120.10672336641088
1999-08-14,30.576466666666665,116.85347379675666
2000-09-11,54.15302666666667,117.5626986744547
2004-08-28,50.801518,114.33928999928861
2019-11-10,291.49677966666667,117.24196720985394
2008-03-23,60.19773833333334,118.01720848756723
2018-05-29,69.12417166666667,116.96046149476267
2010-03-15,164.84562466666668,120.44370977831419
2013-04-13,259.43022433333334,119.97194996485952
2016-03-10,884.365687,121.42314729252895
2019-09-09,214.8140803333333,119.15206454573976
2009-01-22,120.14081433333332,119.58538326318634
1999-03-17,21.795613333333336,119.08400495533832
2002-02-28,88.54238333333332,117.42660302629277
2014-05-10,453.92906266666665,120.12921657723882
2009-05-08,99.89735166666668,120.23381141871387
2012-05-20,39.024098333333335,117.8509320916053
2018-12-07,115.63936133333334,117.42206567290421
2009-07-10,84.81719199999999,118.80857623306424
2003-07-17,72.10151066666667,117.15584802860414
2016-02-25,868.2509086666668,118.90583320371212
2018-02-09,133.96944066666666,122.12579283992095
2017-07-13,71.084041,118.83694893612605
2009-05-13,101.75226833333332,119.49400699824109
2012-09-12,159.86640300000002,117.84009413183595
2000-03-13,36.144167,120.22343839058264
2010-02-13,175.26501500000003,120.8062398359229
2004-12-18,63.181239,114.31500984942589
2001-08-13,37.71521233333333,117.73210536176533
1995-08-20,2.068041666666667,115.25786966194626
1995-09-08,15.391666666666666,117.31720598071365
2009-10-15,161.55700299999998,116.40175660940481
2008-10-24,104.651884,114.3877441386676
2011-10-24,73.04426866666667,115.11404645312912
2009-05-04,110.64022666666666,121.58039279920473
2014-07-02,151.72786033333333,121.00509772789374
2004-06-24,48.632143000000006,116.31590106540177
1998-03-19,91.941685,118.48308759531933
2018-08-19,77.01487066666667,116.89496994230339
1998-03-22,94.46706,117.59506636973305
2003-01-06,63.97098433333333,122.29898014162544
2010-10-10,120.36484666666666,117.19110250943305
2018-12-13,190.83868,116.34561590730875
2003-01-24,73.34110933333334,118.67245947919892
2014-04-27,459.41724099999993,117.07338641319667
2015-10-05,1803.799301,119.19919546425324
2008-11-16,94.57746033333336,115.34432869650792
2005-06-05,52.09251166666667,119.93143718686638
2012-11-11,168.21447766666668,116.60328748619561
1999-04-14,24.11191833333333,119.1788702829239
2002-01-16,40.899776333333335,120.49457326526634
2002-06-09,31.877158,118.936750412075
2013-12-14,173.03156233333334,115.68410433297937
2015-08-07,179.963653,118.73159832991107
2009-02-25,129.30168566666666,118.60379882517645
2008-12-22,139.930175,114.30909033350889
1999-04-29,21.47341833333333,116.01603471636477
2013-05-26,54.544143,116.70210899578342
2003-01-15,67.53410933333333,120.75884528016262
2003-12-30,54.83979200000001,112.24734345369957
2004-02-28,72.688458,117.4037711756218
2007-07-30,88.85018166666667,115.18545752150534
2010-03-21,160.59444133333332,118.5457525173598
2007-12-09,87.62577099999999,116.18427565971028
1999-08-22,30.4098,115.10373334091572
2015-07-14,224.5989803333333,118.77982486647629
2012-06-05,51.10554199999999,120.92020444574085
2001-05-23,47.77637533333333,116.97608941886568
1998-01-13,124.823795,120.98535493141956
2002-12-07,67.57232433333333,116.41078531096719
2017-05-03,90.48610466666668,122.01192457761657
2002-03-28,36.72382233333333,116.36960522406979
1996-06-02,1.261875,119.97543781403111
1998-02-09,179.044135,121.41686560412789
2004-05-30,52.593606,115.33301451222985
1996-08-24,5.15,114.64756264134962
1998-11-30,25.428206666666668,112.58085850747351
1996-03-21,1.9166666666666667,117.95454356552676
1996-12-28,36.011583333333334,111.79709227005043
2009-12-14,257.72341966666664,115.98645745912339
1998-06-17,20.315573333333333,117.48936308237799
2000-11-02,48.12295333333333,117.95371767487339
1997-03-03,24.44627333333333,122.05494183722763
2010-02-22,305.1457076666666,119.54136153031814
2015-10-24,794.9506943333332,114.81169332698511
2016-07-13,126.49047266666668,118.90932226635248
2001-08-25,36.906879,114.75769833521545
2019-12-08,266.7238536666667,116.58871086783618
2020-08-15,154.30666666666664,117.96203004732129
1999-02-08,25.202610000000004,121.68113761902417
2011-08-05,72.02075366666666,119.43198559044244
2010-02-14,173.58301500000002,120.46959449080019
2004-05-31,60.16027266666666,115.81787666246605
2000-01-01,32.868121333333335,122.56917167243874
1997-08-31,38.149746666666665,113.16209420040494
2010-06-04,78.75993566666666,120.59294876119574
2006-08-12,65.84261333333333,117.69402425051763
2009-04-22,97.12968,118.18791729003985
2019-07-19,115.723058,117.61575251007758
2014-02-10,190.7805163333333,122.21341543072407
1998-11-08,24.539873333333333,116.33528168939198
1999-10-25,32.77253666666667,114.16336030550237
2000-01-11,33.993121333333335,121.51389896121213
2016-10-25,227.891745,115.0894075319748
2011-09-19,92.28426533333334,116.6341469663643
2009-03-11,110.35955366666668,120.9192421838907
2001-01-23,87.065089,119.15385148477458
2012-12-31,158.945351,112.74185890176011
2011-04-20,54.20917933333333,118.71646131983245
2017-01-26,144.22684166666667,119.2771106211254
2009-06-28,124.52502266666666,115.53801553368127
1998-08-22,21.350401666666667,115.17610667114218
2000-09-20,72.05136,115.47631287349103
2001-03-17,75.401033,118.92639848964721
2002-02-07,53.08305000000001,121.66588835844742
2017-01-09,122.175195,122.56698593842918
2014-08-01,364.3250023333333,120.42667236523386
2012-08-08,131.78482266666666,119.15832391496856
2012-12-01,166.887729,118.24602253951954
2002-11-29,56.21023733333334,112.4932359166703
2020-01-13,356.5091666666667,122.49295781190055
2007-01-31,93.18227633333332,117.77851873769568
2000-01-16,32.284788,119.95258704538041
1997-11-21,145.77886666666666,113.79619533352273
2020-12-02,120.80916666666668,118.82577112304482
2020-03-07,361.4008333333333,122.1307302017531
2002-01-02,29.59665133333333,123.32076348670277
2019-02-27,338.38551466666667,118.82407021290801
2015-06-16,213.0755083333333,118.88683026899325
2011-09-24,95.152907,115.07283505053266
2003-05-03,79.32906866666666,120.8558975552266
2005-07-01,60.480491,120.37580766481297
2014-02-11,212.91474066666663,121.87677008560141
2017-03-20,115.071209,119.32491418185612
2021-01-05,171.19999999999996,124.03555032249494
2016-11-30,179.2914843333333,113.43453240371946
1997-05-11,28.387305,118.73174939062358
2004-01-25,59.60024933333333,118.38535561363167
2001-07-15,38.506686,117.15237788394353
2021-03-31,155.60166666666666,117.63064299936273
2011-08-17,99.47786033333334,117.27908605925148
2012-10-15,207.75046366666663,116.44703336934535
2003-12-06,46.214792,116.67505732586343
2016-06-18,272.41195866666664,118.12830644328315
2010-01-19,159.668267,120.52294596832807
2010-11-03,117.01607466666668,118.5106344077277
1997-12-27,124.992,112.06136428494675
2008-06-14,75.03765666666668,118.43657908534416
2001-02-10,79.97693066666666,120.8502404630876
2020-07-16,147.89833333333334,118.41854060019922
2006-03-06,86.44411966666667,122.01094121006291
2001-04-05,65.68021533333334,120.98573480841463
1999-10-19,31.89112,115.23981007109785
2009-01-23,130.029981,119.2487379180636
2010-08-18,85.670929,117.01481404435516
2010-01-31,124.55530866666668,117.54853894177813
2005-02-26,63.298289,117.86991392062066
2004-10-18,72.08312333333333,115.3422109006881
2020-08-30,151.10833333333335,114.7991944807621
2005-09-26,77.956442,114.84664414688403
2007-11-24,62.28304666666667,113.80173618591354
2005-09-07,91.04060866666669,118.41263878879323
1997-03-19,22.032398333333333,118.55546092554572
2016-02-17,854.2416586666667,120.65557365955299
1997-08-24,32.06074666666667,114.57518931112318
1997-07-10,27.06331,118.19453543056028
2008-09-16,85.09049033333334,116.917780687271
2012-03-16,137.98712366666666,119.82754315771844
2017-07-05,64.90935133333333,120.58668939196696
2008-03-28,103.76657166666666,117.15548925731254
2000-04-03,42.581663,121.73139882888644
2009-10-06,271.93679333333336,118.48814241036848
2012-07-06,77.60328666666668,119.80326300785568
2002-10-31,52.49544533333333,112.73501593420741
1999-03-07,20.256363333333336,120.68552860606574
2011-02-09,109.55122833333331,121.95853307640547
2019-06-06,142.374341,120.88559347915378
2005-07-31,72.05740766666666,114.17205134147655
1996-07-13,1.2544583333333332,117.37888753520045
2010-01-21,148.407392,119.84965527808265
2008-01-15,88.22385233333334,121.20562631915114
2014-01-04,158.02802666666668,123.38342840874326
2003-07-21,72.343219,116.75268895325405
1996-05-09,2.6624583333333334,119.35549860131363
2001-04-18,67.11517366666668,118.49618993210086
1996-03-31,2.7000000000000006,115.65342722922225
2008-10-30,101.930884,113.3112943730721
2013-02-26,154.496233,118.78630784926867
2017-09-28,131.83143766666666,114.78739425914266
1996-02-21,9.445833333333333,118.60006504326901
2014-09-16,141.60081166666666,117.29218839603304
2018-02-17,131.91696233333332,120.49796719386188
2004-07-29,54.03096566666667,114.79580055216654
2013-06-15,139.69109766666665,118.5467147792099
1996-01-10,34.83183333333333,121.33138993711987
1996-06-15,2.841708333333333,117.4858929377174
1999-09-03,33.79538,118.57616477040132
2000-02-24,44.01979866666667,118.10928337711584
2015-10-13,1183.5832776666666,117.44945500841231
2015-05-30,239.665252,116.15420325998042
